Sequence ID,Predicted label,Actual_Code,Actual_Label
Copia-5_CQ-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
ATREP3|ClassII|Helitron|Helitro,SubclassI,,
Copia-5_DPu-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-5_ECa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-5_FV-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-5_HV-LTR|ClassI|LTR|Copia,PIF-Harbinger,1.1.1,Copia
Copia-5_LH-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-5_LU-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-5_PAb-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-5_PGr-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-5_PR-LTR|ClassI|LTR|Copia,tRNA,1.1.1,Copia
Copia-5_PSt-I|ClassI|LTR|Copia,I,1.1.1,Copia
ATREP8|ClassII|Helitron|Helitro,SubclassI,,
Copia-5_PTrit-LTR|ClassI|LTR|Copia,tRNA,1.1.1,Copia
Copia-5_SCH-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-5_SL-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-5_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-5_TC-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6-I_DR|ClassI|LTR|Copia,SINE,1.1.1,Copia
Copia-60_BG-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-60_CCri-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-60_MLP-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-60_PT-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
AtSB4|ClassI|SINE|t,tRNA,,
Copia-60_SB-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-60_ZM-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-61_AA-LTR|ClassI|LTR|Copia,Bel-Pao,1.1.1,Copia
Copia-61_BRa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-61_GM-LTR|ClassI|LTR|Copia,SubclassI,1.1.1,Copia
Copia-61_PI-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-61_PT-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-61_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-61_ZM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-62_BG-I|ClassI|LTR|Copia,R2,1.1.1,Copia
ATTIRTA1|ClassII|TIR|Tc1-Mariner,SubclassI,,
Copia-62_CCri-LTR|ClassI|LTR|Copia,tRNA,1.1.1,Copia
Copia-62_MLP-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-62_PT-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-62_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-62_ZM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-63_BG-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-63_CCri-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-63_MLP-I|ClassI|LTR|Copia,RTE,1.1.1,Copia
Copia-63_PT-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-63_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Au|ClassI|SINE|t,tRNA,,
Copia-63_ZM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-64_BG-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-64_CCri-LTR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Copia-64_MLP-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-64_PT-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-64_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-64_ZM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-65_BG-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-65_CCri-LTR|ClassI|LTR|Copia,tRNA,1.1.1,Copia
Copia-65_MLP-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
AVPB1|ClassII|TIR|Piggy,PiggyBac,,
Copia-65_PT-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-65_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-65_ZM-LTR|ClassI|LTR|Copia,SubclassI,1.1.1,Copia
Copia-66_BG-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-66_CCri-LTR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Copia-66_PPe-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-66_PX-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-66_VV-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-67_AA-LTR|ClassI|LTR|Copia,Bel-Pao,1.1.1,Copia
Copia-67_BRa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
B1F1A|ClassI|SINE|?,7SL,,
Copia-67_GM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-67_PT-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-67_SB-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-67_ZM-I|ClassI|LTR|Copia,Jockey,1.1.1,Copia
Copia-68_ALY-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-68_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-68_Mad-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-68_PX-I|ClassI|LTR|Copia,DIRS,1.1.1,Copia
Copia-68_ST-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-69_AA-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
B1_Mus2|ClassI|SINE|?,7SL,1.5,SINE
Copia-69_BG-LTR|ClassI|LTR|Copia,SINE,1.1.1,Copia
Copia-69_GM-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-69_MLP-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-69_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-69_VV-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_ADe-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_ALY-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_BD-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_CP-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Academ-3_SK|ClassII|?|Acade,SubclassI,1.4.5,I
B2_Rn1__2|ClassI|SINE|t,tRNA,1,Retrotransposon
Copia-6_CQ-LTR|ClassI|LTR|Copia,Bel-Pao,1.1.1,Copia
Copia-6_DWil-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_EPa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_GM-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_LBS-LTR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Copia-6_LU-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_MLP-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_PGr-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_PR-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_PSt-I|ClassI|LTR|Copia,Jockey,1.1.1,Copia
Baggins-1_NVi|ClassI|LINE|I,R2,1.4.5,I
Copia-6_PX-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_SI-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-6_TC-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7-I_DR|ClassI|LTR|Copia,DIRS,1.1.1,Copia
Copia-70_ALY-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-70_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-70_Mad-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-70_PX-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-70_ST-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BAGY1_HV_I|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Copia-71_AA-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-71_BG-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-71_GM-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-71_MLP-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-71_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-71_ZM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-72_BG-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-72_CCri-LTR|ClassI|LTR|Copia,DIRS,1.1.1,Copia
Copia-72_MLP-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-72_SB-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BAJIEIN|ClassI|LTR|?,DIRS,,
Copia-72_ZM-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-73_ALY-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-73_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-73_Mad-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-73_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-73_VV-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-74_ALY-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-74_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-74_Mad-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-74_PT-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BAMHI_VF|ClassI|LTR|Gypsy,gypsy,1.1.2,gypsy
Copia-74_VV-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-75_AA-LTR|ClassI|LTR|Copia,SubclassI,1.1.1,Copia
Copia-75_BRa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-75_GM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-75_PT-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-75_ST-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-76_ALY-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-76_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-76_Mad-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-76_PT-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BARE-2_HV_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-76_VV-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-77_BG-LTR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Copia-77_GM-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-77_MLP-LTR|ClassI|LTR|Copia,SINE,1.1.1,Copia
Copia-77_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-78_AA-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-78_BRa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-78_GM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-78_PT-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-78_ST-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BARI1|ClassII|TIR|Tc1-Mariner,Tc1-Mariner,,
Copia-79_ALY-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-79_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-79_Mad-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-79_PT-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-79_VV-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_ADe-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_Ano-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_BD-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_CP-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BC1|ClassI|SINE|t,tRNA,,
Copia-7_CT-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_DPu-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_EPa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_FV-LTR|ClassI|LTR|Copia,SubclassI,1.1.1,Copia
Copia-7_LBS-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_LMi-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_MLP-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_PD-LTR|ClassI|LTR|Copia,SINE,1.1.1,Copia
Copia-7_PR-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_PSo-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BC1_Rn|ClassI|SINE|t,tRNA,1,Retrotransposon
Copia-7_PTrit-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_SMo-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_TA-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-7_TMe-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-80_ALY-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-80_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-80_Mad-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-80_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-80_VV-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-1-I_NVi|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia-81_BG-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-81_GM-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-81_MLP-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-81_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-82_AA-LTR|ClassI|LTR|Copia,SubclassI,1.1.1,Copia
Copia-82_BRa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-82_GM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-82_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-82_VV-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-83_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Academ-4_SK|ClassII|?|Acade,SubclassI,1.4.5,I
BEL-1-LTR_XT|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia-83_Mad-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-83_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-84B_CCri-LTR|ClassI|LTR|Copia,CACTA,1.1.1,Copia
Copia-84_CCri-I|ClassI|LTR|Copia,CACTA,1.1.1,Copia
Copia-84_Mad-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-84_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-85_ALY-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-85_GM-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-85_SB-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-86_ALY-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-101_AA-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia-86_CCri-LTR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Copia-86_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-86_VV-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-87_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-87_Mad-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-87_ST-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-88_ALY-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-88_CCri-LTR|ClassI|LTR|Copia,Bel-Pao,1.1.1,Copia
Copia-88_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-88_VV-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-103_AA-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia-89_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-89_Mad-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-89_VV-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_AA-LTR|ClassI|LTR|Copia,tRNA,1.1.1,Copia
Copia-8_Ano-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_BD-LTR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Copia-8_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_CPu-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_DPu-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_ECa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-106_AA-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia-8_FV-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_JC-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_LMi-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_Mad-LTR__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_PD-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_PIT-LTR|ClassI|LTR|Copia,SubclassI,1.1.1,Copia
Copia-8_PSo-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_PTrit-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_SMo-LTR|ClassI|LTR|Copia,tRNA,1.1.1,Copia
BEL-108_AA-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia-8_TA-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-8_TMe-LTR|ClassI|LTR|Copia,tRNA,1.1.1,Copia
Copia-90_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-90_Mad-I|ClassI|LTR|Copia,DIRS,1.1.1,Copia
Copia-90_ST-LTR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Copia-91_BRa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-91_GM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-91_SB-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-92_ALY-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-92_CCri-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-10_Adi-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia-92_PTr-I__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-92_ST-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-93_ALY-LTR|ClassI|LTR|Copia,LINE,1.1.1,Copia
Copia-93_GM-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-93_PTr-LTR__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-93_VV-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-94_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-94_Mad-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-94_ST-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-95_ALy-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-10_CQ-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia-95_CCri-LTR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Copia-95_SB-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-95_VV-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-96_BRa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-96_GM-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-96_ST-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-97_AA-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-97_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-97_Mad-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-97_VV-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-10_DBp-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia-98_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-98_Mad-I|ClassI|LTR|Copia,L1,1.1.1,Copia
Copia-98_VV-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-99_CCri-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-99_Mad-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_AA-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_ALY-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_BD-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_BRa-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_CPu-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-10_DTa-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia-9_DPu-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_EPa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_FV-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_LBS-I|ClassI|LTR|Copia,Jockey,1.1.1,Copia
Copia-9_LMi-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_MLP-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_PD-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_PR-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_PSo-LTR|ClassI|LTR|Copia,tRNA,1.1.1,Copia
Copia-9_PX-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-10_GA-LTR|ClassI|LTR|Bel-Pao,gypsy,2.1.1.6,P
Copia-9_SB-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_SSa-I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia-9_TA-LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
COPIA-I_MT|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia1-I_Dmoj|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia1-I_TP|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia1-LTR_Dmoj|ClassI|LTR|Copia,SubclassI,1.1.1,Copia
Copia1-LTR_TP|ClassI|LTR|Copia,Bel-Pao,1.1.1,Copia
Copia1-PTR_I__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia10-LTR_CR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Academ-5_SP|ClassII|?|Acade,SubclassI,1.4.5,I
BEL-10_NV-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia10-VV_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia11-NVi_LTR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Copia11-ZM_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia12-PTR_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia13-NVi_I|ClassI|LTR|Copia,Bel-Pao,1.1.1,Copia
Copia13-VV_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia14-PTR_I__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia15-NVi_LTR|ClassI|LTR|Copia,Bel-Pao,1.1.1,Copia
Copia15-ZM_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia16-PTR_LTR__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-10_SSa-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia17-NVi_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia17-VV_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia18-PTR_I__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia18-ZM_LTR|ClassI|LTR|Copia,gypsy,1.1.1,Copia
Copia19-PTR_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia19-ZM_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia1_I_MT|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia2-I_CR|ClassI|LTR|Copia,DIRS,1.1.1,Copia
COPIA2-I_OS|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia2-LTR_CR|ClassI|LTR|Copia,LTR,1.1.1,Copia
BEL-111_AA-I|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
COPIA2-LTR_MT|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia2-NVi_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia2-SB_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia20-PTR_I|ClassI|LTR|Copia,L1,1.1.1,Copia
Copia20-ZM_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia21-VV_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia22-PTR_LTR__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia23-PTR_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia23-ZM_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia24-ZM_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
BEL-113_AA-LTR|ClassI|LTR|Bel-Pao,Bel-Pao,2.1.1.6,P
Copia25-ZM_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia26-ZM_I|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia27-VV_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia28-VV_I__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia29-PTR_LTR__2|ClassI|LTR|Copia,Copia,1.1.1,Copia
COPIA2I_DM|ClassI|LTR|Copia,Copia,1.1.1,Copia
Copia2_ZM_LTR|ClassI|LTR|Copia,Copia,1.1.1,Copia
